Date, Open, High, Low, Close
7/6/2011,12562.47,12643.24,12539.21,12626.02
7/5/2011,12583,12601.8,12540.58,12569.87
7/4/2011,12582.77,12582.77,12582.77,12582.77
7/1/2011,12412.07,12596.13,12404.08,12582.77
6/30/2011,12262.25,12427.09,12262.1,12414.34
6/29/2011,12187.63,12284.39,12175.86,12261.42
6/28/2011,12042.28,12190.43,12042.28,12188.69
6/27/2011,11934.66,12098.81,11934.05,12043.56
6/24/2011,12049.24,12057.19,11925.42,11934.58
6/23/2011,12108.35,12108.73,11874.94,12050
6/22/2011,12189.71,12207.99,12105.85,12109.67
6/21/2011,12081.33,12217.33,12081.18,12190.01
6/20/2011,12004.28,12099.87,11971.29,12080.38
6/17/2011,11962.66,12072.89,11962.51,12004.36
6/16/2011,11896.13,11990.02,11875.77,11961.52
6/15/2011,12075.12,12075.2,11862.53,11897.27
6/14/2011,11951.38,12120.8,11951.38,12076.11
6/13/2011,11945.33,12011.66,11917.78,11952.97
6/10/2011,12124.17,12124.85,11937.42,11951.91
6/9/2011,12049.47,12183.12,12049.09,12124.36
6/8/2011,12066.27,12098.36,12024.26,12048.94
6/7/2011,12090.18,12178.89,12066.61,12070.81
6/6/2011,12151.19,12151.49,12070.66,12089.96
6/3/2011,12247.8,12247.87,12104.03,12151.26
6/2/2011,12289.61,12306.71,12190.54,12248.55
6/1/2011,12569.41,12569.49,12282.42,12290.14
5/31/2011,12443.4,12574.29,12443.4,12569.79
5/27/2011,12398.06,12483.81,12397.69,12441.58
5/26/2011,12391.63,12441.58,12317.92,12402.76
5/25/2011,12355.45,12440.03,12309.52,12394.66
5/24/2011,12381.57,12422.55,12350.04,12356.21
5/23/2011,12511.36,12511.36,12331.77,12381.26
5/20/2011,12604.72,12604.83,12485.86,12512.04
5/19/2011,12561.46,12633.59,12533.46,12605.32
5/18/2011,12471.78,12571.15,12443.1,12560.18
5/17/2011,12541.33,12541.33,12378.84,12479.58
5/16/2011,12594.77,12642.9,12530.81,12548.37
5/13/2011,12695.65,12714.5,12543.19,12595.75
5/12/2011,12629.96,12718.58,12537.17,12695.92
5/11/2011,12745.87,12748.21,12577.21,12630.03
5/10/2011,12685.13,12781.06,12681.65,12760.36
5/9/2011,12637.83,12722.07,12620.2,12684.68
5/6/2011,12580.76,12759.23,12579.93,12638.74
5/5/2011,12723.65,12724.56,12521.28,12584.17
5/4/2011,12806.29,12806.68,12673.02,12723.58
5/3/2011,12806.38,12840.66,12749.99,12807.51
5/2/2011,12810.16,12876,12784.62,12807.36
4/29/2011,12763.46,12832.83,12751.13,12810.54
4/28/2011,12689.9,12776.14,12674.54,12763.31
4/27/2011,12592.23,12708.37,12588.33,12690.96
4/26/2011,12480.86,12613.16,12478.14,12595.37
4/25/2011,12505.99,12506.22,12446.05,12479.88
4/21/2011,12453.62,12506.06,12447.56,12505.99
4/20/2011,12266.75,12475.53,12263.58,12453.54
4/19/2011,12201.44,12275.34,12200.3,12266.75
4/18/2011,12339.71,12339.79,12093.89,12201.59
4/15/2011,12285.45,12369.27,12272.58,12341.83
4/14/2011,12270.24,12305.58,12163.86,12285.15
4/13/2011,12263.65,12335.1,12224.45,12270.99
4/12/2011,12381.19,12381.19,12233,12263.58
4/11/2011,12380.43,12444,12352.88,12381.11
4/8/2011,12409.87,12450.36,12320.72,12380.05
4/7/2011,12426.45,12440.56,12328.36,12409.49
4/6/2011,12386.66,12450.93,12386.66,12426.75
4/5/2011,12402.08,12438.14,12353.34,12393.9
4/4/2011,12374.6,12407.41,12369.15,12400.03
4/1/2011,12321.02,12419.71,12321.02,12376.72
3/31/2011,12350.76,12381.68,12319.01,12319.73
3/30/2011,12280.07,12383.46,12280.07,12350.61
3/29/2011,12194.48,12285.41,12173.51,12279.01
3/28/2011,12221.19,12272.92,12197.88,12197.88
3/25/2011,12170.71,12259.79,12170.71,12220.59
3/24/2011,12087.54,12191.18,12087.54,12170.56
3/23/2011,12018.4,12116.14,11972.61,12086.02
3/22/2011,12036.37,12050.98,12002.85,12018.63
3/21/2011,11860.11,12078.3,11860.11,12036.53
3/18/2011,11777.23,11927.09,11777.23,11858.52
3/17/2011,11614.89,11800.54,11614.82,11774.59
3/16/2011,11854.2,11856.7,11555.48,11613.3
3/15/2011,11988.69,11988.69,11696.25,11855.42
3/14/2011,12042.13,12042.13,11897.31,11993.16
3/11/2011,11976.96,12087.01,11936.32,12044.4
3/10/2011,12211.43,12211.43,11974.39,11984.61
3/9/2011,12211.16,12257.82,12156.6,12213.09
3/8/2011,12085.87,12251.2,12072.21,12214.38
3/7/2011,12171.09,12243.44,12041.6,12090.03
3/4/2011,12258.88,12271.37,12079.51,12169.88
3/3/2011,12068.01,12283.1,12068.01,12258.2
3/2/2011,12057.34,12115.12,12018.63,12066.8
3/1/2011,12226.49,12261.38,12054.99,12058.02
2/28/2011,12130.45,12235.04,12130.15,12226.34
2/25/2011,12060.93,12151.03,12060.93,12130.45
2/24/2011,12104.56,12129.62,11983.17,12068.5
2/23/2011,12211.81,12221.12,12063.43,12105.78
2/22/2011,12389.74,12389.82,12176.31,12212.79
2/18/2011,12318.67,12391.29,12303.23,12391.25
2/17/2011,12287.72,12331.31,12253.24,12318.14
2/16/2011,12219.79,12303.16,12219.79,12288.17
2/15/2011,12266.75,12267.66,12193.27,12226.64
2/14/2011,12266.83,12276.21,12235.91,12268.19
2/11/2011,12227.78,12285.94,12180.48,12273.26
2/10/2011,12239.66,12239.66,12156.94,12229.29
2/9/2011,12229.29,12254.23,12188.19,12239.89
2/8/2011,12152.7,12238.79,12150.05,12233.15
2/7/2011,12092.38,12188.76,12092.3,12161.63
2/4/2011,12061.73,12092.42,12025.78,12092.15
2/3/2011,12040.68,12080.54,11981.05,12062.26
2/2/2011,12038.27,12057.91,12018.51,12041.97
2/1/2011,11892.5,12050.75,11892.5,12040.16
1/31/2011,11824.39,11891.93,11817.88,11891.93
1/28/2011,11990.36,12012.42,11803.04,11823.7
1/27/2011,11985.36,12019.53,11971.93,11989.83
1/26/2011,11978.85,12020.52,11961.83,11985.44
1/25/2011,11980.52,11985.97,11898.74,11977.19
1/24/2011,11873.43,11982.94,11867.98,11980.52
1/21/2011,11822.95,11905.48,11822.8,11871.84
1/20/2011,11823.7,11845.16,11744.77,11822.8
1/19/2011,11834.21,11861.24,11798.46,11825.29
1/18/2011,11783.82,11858.78,11777.99,11837.93
1/14/2011,11732.13,11794.15,11698.83,11787.38
1/13/2011,11753.7,11757.25,11700.53,11731.9
1/12/2011,11673.62,11782.23,11673.62,11755.44
1/11/2011,11638.51,11704.12,11635.48,11671.88
1/10/2011,11672.34,11677.33,11573.87,11637.45
1/7/2011,11696.86,11726.94,11599.68,11674.76
1/6/2011,11716.93,11736.74,11667.46,11697.31
1/5/2011,11688.61,11742.68,11652.89,11722.89
1/4/2011,11670.9,11698.22,11635.74,11691.18
1/3/2011,11577.43,11711.47,11577.35,11670.75
12/31/2010,11569.33,11597.41,11530.32,11577.51
12/30/2010,11585.3,11594.38,11551.93,11569.71
12/29/2010,11572.74,11625,11572.66,11585.38
12/28/2010,11554.8,11591.13,11541.14,11575.54
12/27/2010,11572.81,11573.19,11518.44,11555.03
12/23/2010,11559.11,11580.84,11542.62,11573.49
12/22/2010,11532.17,11566.99,11528.08,11559.49
12/21/2010,11478.36,11549.12,11478.29,11533.16
12/20/2010,11491.3,11517.07,11442.68,11478.13
12/16/2010,11458,11514.84,11421.3,11499.25
12/15/2010,11475.64,11519.04,11445.67,11457.47
12/14/2010,11429.24,11514.08,11428.94,11476.54
12/13/2010,11406.16,11480.03,11405.33,11428.56
12/9/2010,11370.36,11413.35,11331.5,11370.06
12/8/2010,11354.3,11389.09,11327.49,11372.48
12/7/2010,11363.85,11450.89,11354.09,11359.16
12/6/2010,11381.33,11392.08,11350.27,11362.19
12/2/2010,11255.93,11373.8,11255.85,11362.41
12/1/2010,11007.23,11276.1,11007.23,11255.78
11/30/2010,11049.72,11062.63,10942.98,11006.02
11/29/2010,11083.75,11083.82,10929.28,11052.49
11/24/2010,11037.35,11195.99,11037.35,11187.28
11/23/2010,11177.6,11180.17,10992.17,11036.37
11/22/2010,11201.66,11206.05,11054.53,11178.58
11/19/2010,11180.77,11206.17,11119.24,11203.55
11/18/2010,11010.49,11199.69,11010.34,11181.23
11/17/2010,11017.83,11042.16,10990.81,11007.88
11/16/2010,11194.7,11194.7,10978.93,11023.5
11/15/2010,11194.02,11280.9,11189.1,11201.97
11/12/2010,11281.28,11283.7,11143.84,11192.58
11/11/2010,11326.69,11326.77,11231.22,11283.1
11/10/2010,11342.81,11366.16,11255.02,11357.04
11/9/2010,11403.59,11421.14,11303.19,11346.75
11/8/2010,11439.54,11439.61,11362.53,11406.84
11/5/2010,11435.22,11451.53,11393.52,11444.08
11/4/2010,11216.65,11440.37,11216.65,11434.84
11/3/2010,11184.88,11226.64,11097.37,11215.13
11/2/2010,11125.22,11219.52,11125.22,11188.72
11/1/2010,11120.3,11244.27,11062.33,11124.62
10/29/2010,11120.45,11131.01,11075.8,11118.49
10/28/2010,11127.34,11179.34,11052.6,11113.95
10/27/2010,11168.4,11168.4,11020.82,11126.28
10/26/2010,11163.14,11184.82,11087,11169.46
10/25/2010,11133.4,11247.6,11132.34,11164.05
10/22/2010,11146.41,11159.05,11109.25,11132.56
10/21/2010,11105.24,11213.54,11066.19,11146.57
10/20/2010,10974.52,11152.88,10970.89,11107.97
10/19/2010,11139.6,11139.6,10917.62,10978.62
10/18/2010,11062.63,11159.05,11054.76,11143.69
10/15/2010,11096.01,11141.19,11010.68,11062.78
10/14/2010,11096.99,11112.2,11023.54,11094.57
10/13/2010,11022.82,11155.23,11022.07,11096.08
10/12/2010,11010.79,11053.21,10913.84,11020.4
10/11/2010,11006.93,11030.5,10977.9,11010.34
10/8/2010,10948.5,11032.17,10929.28,11006.48
10/7/2010,10968.41,10998.53,10892.76,10948.58
10/6/2010,10936.79,10974.16,10918.57,10967.65
10/5/2010,10752.78,10965.61,10752.63,10944.72
10/4/2010,10828.85,10853.71,10711.12,10751.27
10/1/2010,10789.72,10866.54,10780.64,10829.68
9/30/2010,10836.04,10948.88,10745.44,10788.05
9/29/2010,10857.98,10869.26,10798.88,10835.28
9/28/2010,10809.17,10886.21,10728.64,10858.14
9/27/2010,10860.03,10873.2,10809.62,10812.04
9/24/2010,10664.39,10865.78,10664.31,10860.26
9/23/2010,10738.48,10761.94,10640.92,10662.42
9/22/2010,10761.11,10805.38,10708.4,10739.31
9/21/2010,10753.39,10833.39,10717.74,10761.03
9/20/2010,10608.08,10774.13,10608.08,10753.62
9/17/2010,10595.51,10650.16,10567.36,10607.85
9/16/2010,10571.75,10603.69,10522.48,10594.83
9/15/2010,10526.42,10587.8,10480.78,10572.73
9/14/2010,10544.73,10588.32,10499.7,10526.49
9/13/2010,10458.6,10567.59,10458.6,10544.13
9/10/2010,10415.01,10471.28,10403.17,10462.77
9/9/2010,10388.14,10476.62,10386.63,10415.24
9/8/2010,10338.49,10426.7,10335.69,10387.01
9/7/2010,10446.8,10446.8,10332.4,10340.69
9/3/2010,10321.92,10451.15,10321.84,10447.93
9/2/2010,10270.08,10320.37,10253.96,10320.1
9/1/2010,10016.01,10279.08,10016.01,10269.47
8/31/2010,10006.42,10073.38,9941.84,10014.72
8/30/2010,10145.58,10150.57,10007.68,10009.73
8/27/2010,9982.18,10159.88,9936.62,10150.65
8/26/2010,10059.9,10104.71,9968.1,9985.81
8/25/2010,10040.15,10097.4,9937.98,10060.06
8/24/2010,10173.05,10173.05,9991.18,10040.45
8/23/2010,10215.51,10304.7,10170.29,10174.41
8/20/2010,10270.98,10270.98,10147.24,10213.62
8/19/2010,10411.15,10411.15,10216.19,10271.21
8/18/2010,10398.59,10472.3,10330.02,10415.54
8/17/2010,10297.63,10480.44,10297.47,10405.85
8/16/2010,10303.07,10333.12,10209.53,10302.01
8/13/2010,10320.33,10354.92,10285.44,10303.15
8/12/2010,10361.58,10361.65,10268.71,10319.95
8/11/2010,10631.82,10631.9,10367.33,10378.83
8/10/2010,10696.63,10700.71,10551.62,10644.25
8/9/2010,10654.62,10719.94,10649.4,10698.75
8/6/2010,10668.55,10668.7,10515.37,10653.56
8/5/2010,10679.67,10679.75,10612.85,10674.98
8/4/2010,10630.2,10702.99,10627.53,10680.43
8/3/2010,10673.92,10676.95,10600.96,10636.38
8/2/2010,10468.82,10692.2,10468.59,10674.38
7/30/2010,10465.19,10507.19,10347.5,10465.94
7/29/2010,10498.94,10584.99,10387.39,10467.16
7/28/2010,10537.01,10548.52,10463.22,10497.88
7/27/2010,10525.28,10578.33,10494.86,10537.69
7/26/2010,10424.17,10526.79,10414.4,10525.43
7/23/2010,10321.16,10441.95,10287.48,10424.62
7/22/2010,10121.81,10363.24,10121.81,10322.3
7/21/2010,10226.02,10265.54,10065.5,10120.53
7/20/2010,10151.48,10236.4,10007.76,10229.96
7/19/2010,10098.12,10187.28,10073.68,10154.43
7/16/2010,10356.2,10356.2,10079.58,10097.9
7/15/2010,10367.1,10379.74,10240.48,10359.31
7/14/2010,10370.96,10400.1,10303,10366.72
7/13/2010,10217.55,10407.82,10217.55,10363.02
7/12/2010,10199.24,10220.28,10146.49,10216.27
7/9/2010,10137.93,10201.77,10118.41,10198.03
7/8/2010,10019.26,10139.86,10019.26,10138.99
7/7/2010,9736.85,10026.6,9736.7,10018.28
7/6/2010,9689.21,9858.13,9659.01,9743.62
7/2/2010,9732.23,9770.87,9614.32,9686.48
7/1/2010,9773.27,9795.48,9621.89,9732.53
6/30/2010,9868.34,9908.92,9753.84,9774.02
6/29/2010,10135.72,10135.8,9811.92,9870.3
6/28/2010,10143.05,10201.93,10101.41,10138.52
6/25/2010,10153.48,10202.91,10081.08,10143.81
6/24/2010,10297.08,10298.06,10128.85,10152.8
6/23/2010,10293.3,10368.04,10227.24,10298.44
6/22/2010,10441.95,10493.57,10283.4,10293.52
6/21/2010,10452.46,10594.16,10395.55,10442.41
6/18/2010,10435,10483.44,10424.49,10450.64
6/17/2010,10409.98,10441.2,10319.22,10434.17
6/16/2010,10404.24,10429.03,10332.6,10409.46
6/15/2010,10192.4,10408.32,10192.4,10404.77
6/14/2010,10211.83,10328.67,10186.21,10190.89
6/11/2010,10166.78,10215.98,10082.71,10211.07
6/10/2010,9901.67,10185.83,9901.67,10172.53
6/9/2010,9941.57,10065.14,9867.73,9899.25
6/8/2010,9812.94,9953.66,9757.55,9939.98
6/7/2010,9931.75,9982.38,9810.3,9816.49
6/4/2010,10249.61,10249.69,9889.88,9931.97
6/3/2010,10250.67,10315.21,10175.02,10255.28
6/2/2010,10025.61,10254.22,10025.61,10249.54
6/1/2010,10133.94,10218.33,10013.9,10024.02
5/28/2010,10258,10258,10095.9,10136.63
5/27/2010,9971.73,10264.2,9971.73,10258.99
5/26/2010,10045.11,10179.03,9952.68,9974.45
5/25/2010,10061.43,10061.66,9774.48,10043.75
5/24/2010,10193.46,10196.41,10052.67,10066.57
5/21/2010,10063.93,10198.53,9918.82,10193.39
5/20/2010,10440.21,10440.21,10065.36,10068.01
5/19/2010,10505.7,10522.52,10324.66,10444.37
5/18/2010,10625.45,10718.86,10482.2,10510.95
5/17/2010,10616.98,10660.97,10436.06,10625.83
5/14/2010,10780.68,10780.75,10537.25,10620.16
5/13/2010,10896.61,10920.27,10771.69,10782.95
5/12/2010,10742.15,10909.08,10742.15,10896.91
5/11/2010,10780,10874.54,10685.38,10748.26
5/10/2010,10386.18,10835.17,10386.03,10785.14
5/7/2010,10519.42,10579.12,10241.23,10380.43
5/6/2010,10862.22,10879.76,9869.62,10520.32
5/5/2010,10918.4,10946.79,10814.84,10868.12
5/4/2010,11149.48,11149.48,10869.25,10926.77
5/3/2010,11009.6,11177.67,11009.6,11151.83
4/30/2010,11168.23,11197.93,10999.69,11008.61
4/29/2010,11045.64,11197.32,11041.64,11167.32
4/28/2010,10988.87,11078.52,10965.38,11045.27
4/27/2010,11203.67,11218.86,10973.17,10991.99
4/26/2010,11205.11,11258.01,11187.65,11205.03
4/23/2010,11132.18,11205.64,11105.65,11204.28
4/22/2010,11119.78,11149.86,11016.4,11134.29
4/21/2010,11116.91,11153.72,11071.34,11124.92
4/20/2010,11093.11,11146.08,11081.47,11117.06
4/19/2010,11018.36,11095.3,10977.85,11092.05
4/16/2010,11143.66,11153.79,10973.92,11018.66
4/15/2010,11122.96,11154.55,11096.2,11144.57
4/14/2010,11020.7,11125.22,11020.63,11123.11
4/13/2010,11006.72,11038.92,10947.77,11019.42
4/12/2010,10996.75,11029.77,10992.21,11005.97
4/9/2010,10926.92,11000.98,10926.92,10997.35
4/8/2010,10896.99,10949.36,10844.09,10927.07
4/7/2010,10961.95,10962.66,10845.45,10897.52
4/6/2010,10972.49,10987.38,10927.52,10969.99
4/5/2010,10927.45,10988.06,10923.97,10973.55
4/1/2010,10857.31,10956.39,10857.31,10927.07
3/31/2010,10907.34,10907.42,10832.83,10856.63
3/30/2010,10895.02,10940.22,10866.83,10907.42
3/29/2010,10849.23,10916.64,10849.23,10895.86
3/26/2010,10841.29,10909.38,10816.43,10850.36
3/25/2010,10837.51,10955.48,10834.19,10841.21
3/24/2010,10887.62,10887.84,10825.42,10836.15
3/23/2010,10787.18,10893.89,10784.76,10888.83
3/22/2010,10741,10809.85,10695.13,10785.89
3/19/2010,10780,10819.9,10694.22,10741.98
3/18/2010,10733.44,10784,10728.15,10779.17
3/17/2010,10686.36,10767.98,10686.36,10733.67
3/16/2010,10642.53,10693.99,10621.9,10685.98
3/15/2010,10623.41,10644.19,10570.51,10642.15
3/12/2010,10611.77,10644.95,10594.84,10624.69
3/11/2010,10560.98,10611.84,10507.17,10611.84
3/10/2010,10560.13,10601.79,10526.52,10567.33
3/9/2010,10552.24,10612.6,10533.93,10564.38
3/8/2010,10563.78,10587.74,10542.39,10552.52
3/5/2010,10445.13,10571.94,10445.05,10566.2
3/4/2010,10396.53,10452.38,10390.86,10444.14
3/3/2010,10406.28,10469.54,10376.58,10396.76
3/2/2010,10404.16,10456.92,10389.43,10405.98
3/1/2010,10326.1,10413.99,10326.1,10403.79
2/26/2010,10321.41,10353.45,10272.29,10325.26
2/25/2010,10366.6,10366.68,10185.83,10321.03
2/24/2010,10284,10393.51,10283.93,10374.16
2/23/2010,10383.16,10411.12,10267.83,10282.41
2/22/2010,10402.43,10433.64,10368.95,10383.38
2/19/2010,10387.77,10438.55,10339.17,10402.35
2/18/2010,10309.39,10406.58,10294.51,10392.9
2/17/2010,10261.48,10320.13,10261.48,10309.24
2/16/2010,10100.81,10279.54,10100.81,10268.81
2/12/2010,10137.23,10137.39,9983.82,10099.14
2/11/2010,10037.85,10161.57,9976.71,10144.19
2/10/2010,10055.46,10085.54,9962.96,10038.38
2/9/2010,9910.28,10139.43,9910.06,10058.64
2/8/2010,10005.43,10028.56,9904.09,9908.39
2/5/2010,10003.69,10031.96,9835.09,10012.23
2/4/2010,10273.12,10273.12,9998.03,10002.18
2/3/2010,10291.73,10307.2,10231.93,10270.55
2/2/2010,10186.13,10314.84,10173.59,10296.85
2/1/2010,10068.99,10190.89,10068.91,10185.53
1/29/2010,10122.04,10239.34,10043.75,10067.33
1/28/2010,10236.92,10258.83,10055.08,10120.46
1/27/2010,10194.29,10255.06,10104.36,10236.16
1/26/2010,10195.35,10285.13,10155.6,10194.29
1/25/2010,10175.1,10256.87,10171.77,10196.86
1/22/2010,10389.58,10389.58,10157.64,10172.98
1/21/2010,10603.91,10614.94,10374.69,10389.88
1/20/2010,10719.69,10719.92,10517.3,10603.15
1/19/2010,10608.37,10729.89,10591.97,10725.43
1/15/2010,10706.99,10709.94,10561.06,10609.65
1/14/2010,10680.16,10723.77,10666.86,10710.55
1/13/2010,10628.09,10709.26,10614.49,10680.77
1/12/2010,10662.86,10663.08,10568.84,10627.26
1/11/2010,10620.31,10676.23,10591.59,10663.99
1/8/2010,10606.4,10619.4,10554.33,10618.19
1/7/2010,10571.11,10612.37,10505.21,10606.86
1/6/2010,10564.72,10594.99,10546.55,10573.68
1/5/2010,10584.56,10584.56,10522.52,10572.02
1/4/2010,10430.69,10604.97,10430.69,10583.96
12/31/2009,10548.51,10555.01,10423.13,10428.05
12/30/2009,10544.36,10550.7,10505.66,10548.51
12/29/2009,10547.83,10580.33,10544.28,10545.41
12/28/2009,10517.91,10551.61,10506.34,10547.08
12/24/2009,10467.12,10522.06,10461.68,10520.1
12/23/2009,10464.32,10492.06,10437.8,10466.44
12/22/2009,10414.67,10479.82,10414.59,10464.93
12/21/2009,10330.1,10458.05,10329.8,10414.14
12/18/2009,10309.39,10372.35,10263.9,10328.89
12/17/2009,10439.99,10440.06,10307.96,10308.26
12/16/2009,10449.81,10509.97,10427.59,10441.12
12/15/2009,10499.31,10499.31,10426.69,10452
12/14/2009,10471.28,10514.66,10471.28,10501.05
12/11/2009,10403.41,10484.05,10400.08,10471.5
12/10/2009,10336,10444.6,10335.77,10405.83
12/9/2009,10282.85,10342.27,10235.63,10337.05
12/8/2009,10385.42,10385.65,10249.84,10285.97
12/7/2009,10386.86,10443.16,10360.18,10390.11
12/4/2009,10368.57,10516.7,10311.81,10388.9
12/3/2009,10455.63,10507.63,10350.05,10366.15
12/2/2009,10470.44,10513.52,10421.47,10452.68
12/1/2009,10343.82,10501.28,10343.44,10471.58
11/30/2009,10309.77,10364.34,10263.29,10344.84
11/27/2009,10452.23,10452.23,10231.25,10309.92
11/25/2009,10432.96,10481.48,10420.94,10464.4
11/24/2009,10451.25,10453.97,10359.58,10433.71
11/23/2009,10320.13,10495.61,10320.05,10450.95
11/20/2009,10327.91,10342.72,10271.68,10318.16
11/19/2009,10425.33,10425.33,10256.11,10332.44
11/18/2009,10426.27,10432.66,10360.1,10426.31
11/17/2009,10404.77,10438.17,10361.99,10437.42
11/16/2009,10267.53,10434.24,10267.45,10406.96
11/13/2009,10197.85,10305.69,10192.03,10270.47
11/12/2009,10289.82,10321.64,10171.24,10197.47
11/11/2009,10247.42,10341.97,10246.14,10291.26
11/10/2009,10223.01,10260.8,10197.69,10246.97
11/9/2009,10020.62,10228.23,10020.62,10226.94
11/6/2009,10001.35,10044.5,9936.81,10023.42
11/5/2009,9807.8,10013.07,9807.8,10005.96
11/4/2009,9767.3,9928.04,9767.14,9802.14
11/3/2009,9787.47,9787.47,9703.89,9771.91
11/2/2009,9712.13,9858.59,9678.95,9789.44
10/30/2009,9961.52,9962.13,9684.54,9712.73
10/29/2009,9762.91,9969.91,9759.13,9962.58
10/28/2009,9881.11,9902.42,9758.08,9762.69
10/27/2009,9868.34,9947.54,9837.96,9882.17
10/26/2009,9972.33,10072.32,9849.45,9867.96
10/23/2009,10099.9,10109.57,9932.5,9972.18
10/22/2009,9946.18,10105.19,9916.78,10081.31
10/21/2009,10038.84,10119.47,9943.76,9949.36
10/20/2009,10092.42,10098.39,9992.81,10041.48
10/19/2009,9996.67,10117.96,9995.15,10092.19
10/16/2009,10061.36,10061.66,9939.91,9995.91
10/15/2009,10014.88,10062.94,9977.47,10062.94
10/14/2009,9873.55,10027.73,9873.48,10015.86
10/13/2009,9883.98,9895.09,9815.06,9871.06
10/12/2009,9865.24,9931.82,9849.37,9885.8
10/9/2009,9786.04,9865.01,9764.88,9864.94
10/8/2009,9728.22,9836.67,9728.07,9786.87
10/7/2009,9725.69,9740.32,9675.62,9725.58
10/6/2009,9601.26,9774.32,9601.26,9731.25
10/5/2009,9488.73,9625.06,9481.09,9599.75
10/2/2009,9507.62,9524.78,9430.08,9487.67
10/1/2009,9711.6,9711.67,9500.37,9509.28
9/30/2009,9741.83,9776.82,9608.59,9712.28
9/29/2009,9789.74,9834.48,9739.11,9742.2
9/28/2009,9663.23,9823.67,9663.23,9789.36
9/25/2009,9706.68,9735.93,9641.01,9665.19
9/24/2009,9749.99,9805.39,9666.03,9707.44
9/23/2009,9830.63,9917.99,9740.84,9748.55
9/22/2009,9779.61,9843.4,9771.91,9829.87
9/21/2009,9818.61,9818.69,9725.88,9778.86
9/18/2009,9784.75,9847.71,9784.68,9820.2
9/17/2009,9789.82,9854.58,9749.46,9783.92
9/16/2009,9683.71,9799.72,9679.18,9791.71
9/15/2009,9626.42,9713.71,9580.93,9683.41
9/14/2009,9598.08,9631.11,9535.96,9626.8
9/11/2009,9625.44,9649.85,9571.56,9605.41
9/10/2009,9546.54,9633,9508.22,9627.48
9/9/2009,9496.59,9577.22,9476.18,9547.22
9/8/2009,9440.13,9511.02,9439.98,9497.34
9/4/2009,9345.36,9445.72,9321.63,9441.27
9/3/2009,9282.03,9350.27,9252.93,9344.61
9/2/2009,9306.21,9330.93,9262.3,9280.67
9/1/2009,9492.32,9557.95,9292.08,9310.6
8/31/2009,9542.91,9543.06,9436.13,9496.28
8/28/2009,9582.74,9630.2,9495.98,9544.2
8/27/2009,9541.63,9609.72,9459.4,9580.63
8/26/2009,9538.61,9582.97,9485.78,9543.52
8/25/2009,9509.21,9620,9508.98,9539.29
8/24/2009,9506.18,9587.73,9486.23,9509.28
8/21/2009,9347.86,9519.11,9347.25,9505.96
8/20/2009,9278.55,9363.95,9267.97,9350.05
8/19/2009,9208.68,9313.09,9131.94,9279.16
8/18/2009,9134.36,9233.51,9134.36,9217.94
8/17/2009,9313.85,9313.85,9116.52,9135.34
8/14/2009,9398.04,9401.97,9232.83,9321.4
8/13/2009,9362.29,9406.5,9305.31,9398.19
8/12/2009,9236.06,9424.11,9221.02,9361.61
8/11/2009,9334.33,9334.33,9216.88,9241.45
8/10/2009,9368.41,9371.96,9290.34,9337.95
8/7/2009,9258.45,9437.71,9258.45,9370.07
8/6/2009,9277.19,9325.11,9208.8,9256.26
8/5/2009,9315.36,9318.08,9206.45,9280.97
8/4/2009,9285.05,9321.1,9250.74,9320.19
8/3/2009,9173.65,9298.43,9173.65,9286.56
7/31/2009,9154.61,9218.77,9133.45,9171.61
7/30/2009,9072.84,9246.43,9072.61,9154.46
7/29/2009,9092.34,9094.83,9014.19,9070.72
7/28/2009,9106.92,9124.91,9007.47,9096.72
7/27/2009,9093.09,9123.4,9034.52,9108.51
7/24/2009,9066.11,9100.88,9007.39,9093.24
7/23/2009,8882.31,9096.72,8866.44,9069.29
7/22/2009,8912.39,8949.8,8860.32,8881.26
7/21/2009,8848.15,8927.13,8811.27,8915.94
7/20/2009,8746.05,8854.8,8745.9,8848.15
7/17/2009,8711.89,8754.29,8674.41,8743.94
7/16/2009,8612.66,8739.55,8584.4,8711.82
7/15/2009,8363.95,8628.23,8363.95,8616.21
7/14/2009,8331.37,8361.23,8285.2,8359.49
7/13/2009,8146.82,8331.68,8130.42,8331.68
7/10/2009,8182.49,8183.85,8093.31,8146.52
7/9/2009,8179.01,8228.67,8145.31,8183.17
7/8/2009,8157.02,8219.52,8087.19,8178.41
7/7/2009,8324.95,8326.31,8154.38,8163.6
7/6/2009,8279.3,8327.97,8205.99,8324.87
7/2/2009,8503,8503.23,8280.74,8280.74
7/1/2009,8447.53,8580.47,8447.53,8504.06
6/30/2009,8528.93,8560.44,8393.95,8447
6/29/2009,8440.13,8533.23,8429.09,8529.38
6/26/2009,8468.54,8468.77,8401.36,8438.39
6/25/2009,8299.25,8490.46,8259.43,8472.4
6/24/2009,8323.51,8428.41,8259.88,8299.86
6/23/2009,8340.44,8370.9,8286.41,8322.91
6/22/2009,8538.52,8538.83,8334.55,8339.01
6/19/2009,8556.96,8616.59,8496.73,8539.73
6/18/2009,8496.73,8590.52,8475.12,8555.6
6/17/2009,8504.36,8563.01,8461.29,8497.18
6/16/2009,8612.44,8643.65,8499.38,8504.67
6/15/2009,8798.5,8798.5,8577.9,8612.13
6/12/2009,8770.01,8805.53,8716.73,8799.26
6/11/2009,8736.23,8877.93,8736.23,8770.92
